timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716837789603,0,Get Paciente,200,OK,Thread Group 1-33,text,true,,1378,133,1,1,http://localhost:9090/paciente/6000226,0,0,0
1716837789851,1,Get Paciente,200,OK,Thread Group 1-34,text,true,,1396,133,1,1,http://localhost:9090/paciente/6000227,1,0,0
1716837789852,1,Get Paciente,200,OK,Thread Group 1-34,text,true,,1313,133,1,1,http://localhost:9090/paciente/6000228,1,0,0
1716837789853,0,Get Paciente,200,OK,Thread Group 1-34,text,true,,1325,133,1,1,http://localhost:9090/paciente/6000229,0,0,0
1716837789853,3,Get Paciente,200,OK,Thread Group 1-34,text,true,,1288,133,1,1,http://localhost:9090/paciente/6000230,3,0,0
1716837789856,1,Get Paciente,200,OK,Thread Group 1-34,text,true,,1317,133,1,1,http://localhost:9090/paciente/6000231,1,0,0
1716837790101,1,Get Paciente,200,OK,Thread Group 1-35,text,true,,1363,133,1,1,http://localhost:9090/paciente/6000232,1,0,0
1716837790102,1,Get Paciente,200,OK,Thread Group 1-35,text,true,,1345,133,1,1,http://localhost:9090/paciente/6000233,1,0,0
1716837790103,1,Get Paciente,200,OK,Thread Group 1-35,text,true,,1302,133,1,1,http://localhost:9090/paciente/6000234,1,0,0
1716837790104,0,Get Paciente,200,OK,Thread Group 1-35,text,true,,1350,133,1,1,http://localhost:9090/paciente/6000235,0,0,0
1716837790104,1,Get Paciente,200,OK,Thread Group 1-35,text,true,,1337,133,1,1,http://localhost:9090/paciente/6000236,1,0,0
1716837790352,2,Get Paciente,200,OK,Thread Group 1-36,text,true,,1336,133,1,1,http://localhost:9090/paciente/6000237,2,0,0
1716837790354,1,Get Paciente,200,OK,Thread Group 1-36,text,true,,1366,133,1,1,http://localhost:9090/paciente/6000238,1,0,0
1716837790355,0,Get Paciente,200,OK,Thread Group 1-36,text,true,,1367,133,1,1,http://localhost:9090/paciente/6000239,0,0,0
1716837790355,1,Get Paciente,200,OK,Thread Group 1-36,text,true,,1353,133,1,1,http://localhost:9090/paciente/6000240,1,0,0
1716837790356,1,Get Paciente,200,OK,Thread Group 1-36,text,true,,1359,133,1,1,http://localhost:9090/paciente/6000241,1,0,0
1716837790602,2,Get Paciente,200,OK,Thread Group 1-37,text,true,,1372,133,1,1,http://localhost:9090/paciente/6000242,2,0,0
1716837790604,0,Get Paciente,200,OK,Thread Group 1-37,text,true,,1322,133,1,1,http://localhost:9090/paciente/6000244,0,0,0
1716837790604,1,Get Paciente,200,OK,Thread Group 1-37,text,true,,1349,133,1,1,http://localhost:9090/paciente/6000245,1,0,0
1716837790605,1,Get Paciente,200,OK,Thread Group 1-37,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000246,1,0,0
1716837790606,0,Get Paciente,200,OK,Thread Group 1-37,text,true,,1330,133,1,1,http://localhost:9090/paciente/6000247,0,0,0
1716837790851,1,Get Paciente,200,OK,Thread Group 1-38,text,true,,1347,133,1,1,http://localhost:9090/paciente/6000248,1,0,0
1716837790853,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-38,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000249,0,0,0
1716837790854,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-38,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000250,0,0,0
1716837790855,3,Get Paciente,200,OK,Thread Group 1-38,text,true,,1359,133,1,1,http://localhost:9090/paciente/6000251,3,0,0
1716837790858,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-38,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000252,0,0,0
1716837791101,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-39,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000253,0,0,0
1716837791105,2,Get Paciente,200,OK,Thread Group 1-39,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000254,2,0,0
1716837791107,1,Get Paciente,200,OK,Thread Group 1-39,text,true,,1421,133,1,1,http://localhost:9090/paciente/6000255,1,0,0
1716837791108,1,Get Paciente,200,OK,Thread Group 1-39,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000256,1,0,0
1716837791109,1,Get Paciente,200,OK,Thread Group 1-39,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000257,1,0,0
1716837791351,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-40,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000258,0,0,0
1716837791352,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-40,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000259,0,0,0
1716837791356,2,Get Paciente,200,OK,Thread Group 1-40,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000260,2,0,0
1716837791358,1,Get Paciente,200,OK,Thread Group 1-40,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000261,1,0,0
1716837791359,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-40,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000262,0,0,0
1716837791600,3,Get Paciente,200,OK,Thread Group 1-41,text,true,,1271,133,1,1,http://localhost:9090/paciente/6000263,3,0,1
1716837791603,1,Get Paciente,200,OK,Thread Group 1-41,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000264,1,0,0
1716837791604,0,Get Paciente,200,OK,Thread Group 1-41,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000265,0,0,0
1716837791604,1,Get Paciente,200,OK,Thread Group 1-41,text,true,,1334,133,1,1,http://localhost:9090/paciente/6000266,1,0,0
1716837791605,0,Get Paciente,200,OK,Thread Group 1-41,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000267,0,0,0
1716837791850,2,Get Paciente,200,OK,Thread Group 1-42,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000269,2,0,1
1716837791852,1,Get Paciente,200,OK,Thread Group 1-42,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000270,1,0,0
1716837791853,0,Get Paciente,200,OK,Thread Group 1-42,text,true,,1287,133,1,1,http://localhost:9090/paciente/6000271,0,0,0
1716837791853,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-42,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000272,0,0,0
1716837791854,3,Get Paciente,200,OK,Thread Group 1-42,text,true,,1352,133,1,1,http://localhost:9090/paciente/6000273,3,0,0
1716837792101,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-43,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000274,0,0,0
1716837792102,3,Get Paciente,200,OK,Thread Group 1-43,text,true,,1359,133,1,1,http://localhost:9090/paciente/6000276,3,0,0
1716837792105,1,Get Paciente,200,OK,Thread Group 1-43,text,true,,1272,133,1,1,http://localhost:9090/paciente/6000277,1,0,0
1716837792106,0,Get Paciente,200,OK,Thread Group 1-43,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000279,0,0,0
1716837792106,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-43,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000280,0,0,0
1716837792351,4,Get Paciente,200,OK,Thread Group 1-44,text,true,,1339,133,1,1,http://localhost:9090/paciente/6000281,4,0,0
1716837792355,1,Get Paciente,200,OK,Thread Group 1-44,text,true,,1313,133,1,1,http://localhost:9090/paciente/6000282,1,0,0
1716837792356,1,Get Paciente,200,OK,Thread Group 1-44,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000283,1,0,0
1716837792357,0,Get Paciente,200,OK,Thread Group 1-44,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000284,0,0,0
1716837792357,2,Get Paciente,200,OK,Thread Group 1-44,text,true,,1353,133,1,1,http://localhost:9090/paciente/6000285,2,0,0
1716837792602,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-45,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000286,0,0,0
1716837792604,1,Get Paciente,200,OK,Thread Group 1-45,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000287,1,0,0
1716837792605,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-45,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000288,0,0,0
1716837792608,1,Get Paciente,200,OK,Thread Group 1-45,text,true,,1373,133,1,1,http://localhost:9090/paciente/6000289,1,0,0
1716837792609,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-45,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000290,0,0,0
1716837792852,3,Get Paciente,200,OK,Thread Group 1-46,text,true,,1373,133,1,1,http://localhost:9090/paciente/6000291,3,0,0
1716837792855,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-46,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000292,0,0,0
1716837792856,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-46,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000293,0,0,0
1716837792858,3,Get Paciente,200,OK,Thread Group 1-46,text,true,,1273,133,1,1,http://localhost:9090/paciente/6000294,3,0,0
1716837792861,0,Get Paciente,200,OK,Thread Group 1-46,text,true,,1281,133,1,1,http://localhost:9090/paciente/6000295,0,0,0
1716837793100,1,Get Paciente,200,OK,Thread Group 1-47,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000296,1,0,0
1716837793102,0,Get Paciente,200,OK,Thread Group 1-47,text,true,,1421,133,1,1,http://localhost:9090/paciente/6000297,0,0,0
1716837793102,1,Get Paciente,200,OK,Thread Group 1-47,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000299,1,0,0
1716837793103,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-47,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000302,0,0,0
1716837793103,3,Get Paciente,200,OK,Thread Group 1-47,text,true,,1350,133,1,1,http://localhost:9090/paciente/6000304,3,0,0
1716837793350,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-48,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000306,0,0,1
1716837793353,3,Get Paciente,200,OK,Thread Group 1-48,text,true,,1391,133,1,1,http://localhost:9090/paciente/6000307,3,0,0
1716837793356,1,Get Paciente,200,OK,Thread Group 1-48,text,true,,1355,133,1,1,http://localhost:9090/paciente/6000308,1,0,0
1716837793357,2,Get Paciente,200,OK,Thread Group 1-48,text,true,,1266,133,1,1,http://localhost:9090/paciente/6000309,2,0,0
1716837793359,1,Get Paciente,200,OK,Thread Group 1-48,text,true,,1260,133,1,1,http://localhost:9090/paciente/6000310,1,0,0
1716837793600,2,Get Paciente,200,OK,Thread Group 1-49,text,true,,1351,133,1,1,http://localhost:9090/paciente/6000312,2,0,1
1716837793602,1,Get Paciente,200,OK,Thread Group 1-49,text,true,,1260,133,1,1,http://localhost:9090/paciente/6000318,1,0,0
1716837793603,0,Get Paciente,200,OK,Thread Group 1-49,text,true,,1336,133,1,1,http://localhost:9090/paciente/6000319,0,0,0
1716837793604,0,Get Paciente,200,OK,Thread Group 1-49,text,true,,1325,133,1,1,http://localhost:9090/paciente/6000320,0,0,0
1716837793604,1,Get Paciente,200,OK,Thread Group 1-49,text,true,,1383,133,1,1,http://localhost:9090/paciente/6000322,1,0,0
1716837793851,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-50,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000324,0,0,0
1716837793852,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-50,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000325,0,0,0
1716837793853,3,Get Paciente,200,OK,Thread Group 1-50,text,true,,1334,133,1,1,http://localhost:9090/paciente/6000326,3,0,0
1716837793856,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-50,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000327,0,0,0
1716837793859,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-50,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000328,0,0,0
1716837794101,3,Get Paciente,200,OK,Thread Group 1-51,text,true,,1371,133,1,1,http://localhost:9090/paciente/6000329,3,0,0
1716837794104,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-51,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000330,0,0,0
1716837794105,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-51,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000331,0,0,1
1716837794108,3,Get Paciente,200,OK,Thread Group 1-51,text,true,,1342,133,1,1,http://localhost:9090/paciente/6000332,3,0,1
1716837794111,0,Get Paciente,200,OK,Thread Group 1-51,text,true,,1359,133,1,1,http://localhost:9090/paciente/6000333,0,0,0
1716837794351,1,Get Paciente,200,OK,Thread Group 1-52,text,true,,1334,133,1,1,http://localhost:9090/paciente/6000334,1,0,0
1716837794352,1,Get Paciente,200,OK,Thread Group 1-52,text,true,,1385,133,1,1,http://localhost:9090/paciente/6000335,1,0,0
1716837794353,1,Get Paciente,200,OK,Thread Group 1-52,text,true,,1360,133,1,1,http://localhost:9090/paciente/6000336,1,0,0
1716837794354,0,Get Paciente,200,OK,Thread Group 1-52,text,true,,1362,133,1,1,http://localhost:9090/paciente/6000337,0,0,0
1716837794354,1,Get Paciente,200,OK,Thread Group 1-52,text,true,,1332,133,1,1,http://localhost:9090/paciente/6000340,1,0,0
1716837794602,2,Get Paciente,200,OK,Thread Group 1-53,text,true,,1323,133,1,1,http://localhost:9090/paciente/6000341,2,0,0
1716837794604,0,Get Paciente,200,OK,Thread Group 1-53,text,true,,1266,133,1,1,http://localhost:9090/paciente/6000342,0,0,0
1716837794604,1,Get Paciente,200,OK,Thread Group 1-53,text,true,,1345,133,1,1,http://localhost:9090/paciente/6000343,1,0,0
1716837794605,1,Get Paciente,200,OK,Thread Group 1-53,text,true,,1326,133,1,1,http://localhost:9090/paciente/6000344,1,0,0
1716837794606,0,Get Paciente,200,OK,Thread Group 1-53,text,true,,1362,133,1,1,http://localhost:9090/paciente/6000345,0,0,0
1716837794851,2,Get Paciente,200,OK,Thread Group 1-54,text,true,,1323,133,1,1,http://localhost:9090/paciente/6000346,2,0,1
1716837794853,1,Get Paciente,200,OK,Thread Group 1-54,text,true,,1358,133,1,1,http://localhost:9090/paciente/6000347,1,0,0
1716837794854,0,Get Paciente,200,OK,Thread Group 1-54,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000348,0,0,0
1716837794854,3,Get Paciente,200,OK,Thread Group 1-54,text,true,,1351,133,1,1,http://localhost:9090/paciente/6000349,3,0,0
1716837794857,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-54,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000351,0,0,0
1716837795100,2,Get Paciente,200,OK,Thread Group 1-55,text,true,,1374,133,1,1,http://localhost:9090/paciente/6000352,2,0,1
1716837795102,1,Get Paciente,200,OK,Thread Group 1-55,text,true,,1357,133,1,1,http://localhost:9090/paciente/6000353,1,0,0
1716837795103,3,Get Paciente,200,OK,Thread Group 1-55,text,true,,1378,133,1,1,http://localhost:9090/paciente/6000354,3,0,0
1716837795106,1,Get Paciente,200,OK,Thread Group 1-55,text,true,,1343,133,1,1,http://localhost:9090/paciente/6000355,1,0,0
1716837795107,0,Get Paciente,200,OK,Thread Group 1-55,text,true,,1359,133,1,1,http://localhost:9090/paciente/6000356,0,0,0
1716837795350,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-56,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000357,0,0,1
1716837795352,1,Get Paciente,200,OK,Thread Group 1-56,text,true,,1260,133,1,1,http://localhost:9090/paciente/6000358,1,0,0
1716837795353,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-56,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000359,0,0,0
1716837795354,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-56,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000360,0,0,0
1716837795356,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-56,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000361,0,0,0
1716837795600,4,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-57,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000363,0,0,1
1716837795604,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-57,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000365,0,0,0
1716837795606,3,Get Paciente,200,OK,Thread Group 1-57,text,true,,1355,133,1,1,http://localhost:9090/paciente/6000366,3,0,0
1716837795609,0,Get Paciente,200,OK,Thread Group 1-57,text,true,,1338,133,1,1,http://localhost:9090/paciente/6000368,0,0,0
1716837795609,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-57,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000369,0,0,0
1716837795851,1,Get Paciente,200,OK,Thread Group 1-58,text,true,,1340,133,1,1,http://localhost:9090/paciente/6000370,1,0,0
1716837795852,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-58,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000371,0,0,0
1716837795854,2,Get Paciente,200,OK,Thread Group 1-58,text,true,,1325,133,1,1,http://localhost:9090/paciente/6000372,2,0,0
1716837795856,0,Get Paciente,200,OK,Thread Group 1-58,text,true,,1326,133,1,1,http://localhost:9090/paciente/6000373,0,0,0
1716837795856,1,Get Paciente,200,OK,Thread Group 1-58,text,true,,1377,133,1,1,http://localhost:9090/paciente/6000374,1,0,0
1716837796101,2,Get Paciente,200,OK,Thread Group 1-59,text,true,,1329,133,1,1,http://localhost:9090/paciente/6000376,2,0,1
1716837796103,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-59,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000377,0,0,0
1716837796104,3,Get Paciente,200,OK,Thread Group 1-59,text,true,,1336,133,1,1,http://localhost:9090/paciente/6000378,3,0,0
1716837796107,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-59,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000379,0,0,0
1716837796107,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-59,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000380,0,0,1
1716837796350,4,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-60,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000381,0,0,0
1716837796354,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-60,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000382,0,0,0
1716837796356,3,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-60,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000383,0,0,1
1716837796359,2,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-60,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000384,0,0,0
1716837796361,2,Get Paciente,200,OK,Thread Group 1-60,text,true,,1311,133,1,1,http://localhost:9090/paciente/6000385,2,0,0
1716837796601,2,Get Paciente,200,OK,Thread Group 1-61,text,true,,1362,133,1,1,http://localhost:9090/paciente/6000386,2,0,1
1716837796603,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-61,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000388,0,0,0
1716837796604,3,Get Paciente,200,OK,Thread Group 1-61,text,true,,1364,133,1,1,http://localhost:9090/paciente/6000389,3,0,0
1716837796607,0,Get Paciente,200,OK,Thread Group 1-61,text,true,,1352,133,1,1,http://localhost:9090/paciente/6000390,0,0,0
1716837796607,1,Get Paciente,200,OK,Thread Group 1-61,text,true,,1353,133,1,1,http://localhost:9090/paciente/6000391,1,0,0
1716837796850,2,Get Paciente,200,OK,Thread Group 1-62,text,true,,1386,133,1,1,http://localhost:9090/paciente/6000392,2,0,1
1716837796852,1,Get Paciente,200,OK,Thread Group 1-62,text,true,,1294,133,1,1,http://localhost:9090/paciente/6000393,1,0,0
1716837796853,0,Get Paciente,200,OK,Thread Group 1-62,text,true,,1375,133,1,1,http://localhost:9090/paciente/6000394,0,0,0
1716837796854,0,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-62,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000395,0,0,0
1716837796855,2,Get Paciente,200,OK,Thread Group 1-62,text,true,,1377,133,1,1,http://localhost:9090/paciente/6000396,2,0,0
1716837797100,1,Get Paciente,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:9090 failed to respond,Thread Group 1-63,text,false,,2067,0,1,1,http://localhost:9090/paciente/6000397,0,0,0
1716837797102,2,Get Paciente,200,OK,Thread Group 1-63,text,true,,1385,133,1,1,http://localhost:9090/paciente/6000399,2,0,0
1716837797104,1,Get Paciente,200,OK,Thread Group 1-63,text,true,,1370,133,1,1,http://localhost:9090/paciente/6000400,1,0,0
1716837797105,1,Get Paciente,200,OK,Thread Group 1-63,text,true,,1365,133,1,1,http://localhost:9090/paciente/6000401,1,0,0
1716837797106,0,Get Paciente,200,OK,Thread Group 1-63,text,true,,1375,133,1,1,http://localhost:9090/paciente/6000402,0,0,0
1716837797350,1,Get Paciente,200,OK,Thread Group 1-64,text,true,,1349,133,1,1,http://localhost:9090/paciente/6000403,1,0,0
